lang,file,core_extended,speaker,wd_ID,wd,start,end,ref,tx,ft,mb_ID,mb,doreco-mb-algn,ps,gl,ph_ID,ph
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011075,pay,224.010,224.477,0049_doreco_jeha1242_PoisonMyth,pay ʔoʔ kdɨh,"""you"" it said",m007731,pay,****,,2S.DIS,p034828 p034829 p034830,p a j
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011076,ʔoʔ,224.477,224.617,0049_doreco_jeha1242_PoisonMyth,pay ʔoʔ kdɨh,"""you"" it said",m007732,ʔoʔ,****,,3S,p034831 p034832 p034833,? o ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011077,kədɨh,224.617,225.190,0049_doreco_jeha1242_PoisonMyth,pay ʔoʔ kdɨh,"""you"" it said",m007733,kdɨh,****,,to.say,p034834 p034835 p034836 p034837 p034838,k @ d 1 h
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011078,<p:>,225.190,226.743,<p:>,<p:>,<p:>,m007734,<p:>,<p:>,,<p:>,p034839,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011079,ʔakɛt,226.743,227.058,0050_doreco_jeha1242_PoisonMyth,ʔakɛt pay mnakuʔ ʔoʔ kdɨh,"""don't confess"" it said",m007735,ʔakɛt,****,,PROH,p034840 p034841 p034842 p034843 p034844,? a k E t
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011080,pay,227.058,227.188,0050_doreco_jeha1242_PoisonMyth,ʔakɛt pay mnakuʔ ʔoʔ kdɨh,"""don't confess"" it said",m007736,pay,****,,2S.DIS,p034845 p034846 p034847,p a j
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011081,mnakuʔ,227.188,227.823,0050_doreco_jeha1242_PoisonMyth,ʔakɛt pay mnakuʔ ʔoʔ kdɨh,"""don't confess"" it said",m007737,mnakuʔ,****,,to.confess,p034848 p034849 p034850 p034851 p034852 p034853,m n a k u ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011082,ʔoʔ,227.823,227.963,0050_doreco_jeha1242_PoisonMyth,ʔakɛt pay mnakuʔ ʔoʔ kdɨh,"""don't confess"" it said",m007738,ʔoʔ,****,,3S,p034854 p034855 p034856,? o ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011083,kdɨh,227.963,228.463,0050_doreco_jeha1242_PoisonMyth,ʔakɛt pay mnakuʔ ʔoʔ kdɨh,"""don't confess"" it said",m007739,kdɨh,****,,to.say,p034857 p034858 p034859 p034860,k d 1 h
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011084,<p:>,228.463,229.810,<p:>,<p:>,<p:>,m007740,<p:>,<p:>,,<p:>,p034861,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011085,<<ui>>,229.810,233.962,0051_doreco_jeha1242_PoisonMyth,****,****,m007741,****,****,,****,p034862,<<ui>>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011086,<p:>,233.962,234.900,<p:>,<p:>,<p:>,m007742,<p:>,<p:>,,<p:>,p034863,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011087,<<on>lahlahlahlahlah>,234.900,236.433,0052_doreco_jeha1242_PoisonMyth,lahlahlahlahlah ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ,he incanted he incanted he incanted -  -  -,m007743,lahlahlahlahlah,****,,EXP,p034864,<<on>lahlahlahlahlah>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011088,ʔoʔ,236.433,236.560,0052_doreco_jeha1242_PoisonMyth,lahlahlahlahlah ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ,he incanted he incanted he incanted -  -  -,m007744,ʔoʔ,****,,3S,p034865 p034866 p034867,? o ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011089,bacaʔ,236.560,237.000,0052_doreco_jeha1242_PoisonMyth,lahlahlahlahlah ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ,he incanted he incanted he incanted -  -  -,m007745,bacaʔ,****,,to.incant,p034868 p034869 p034870 p034871 p034872,b a c a ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011090,ʔoʔ,237.000,237.140,0052_doreco_jeha1242_PoisonMyth,lahlahlahlahlah ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ,he incanted he incanted he incanted -  -  -,m007746,ʔoʔ,****,,3S,p034873 p034874 p034875,? o ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011091,bacaʔ,237.140,237.540,0052_doreco_jeha1242_PoisonMyth,lahlahlahlahlah ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ,he incanted he incanted he incanted -  -  -,m007747,bacaʔ,****,,to.incant,p034876 p034877 p034878 p034879 p034880,b a c a ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011092,ʔoʔ,237.540,237.670,0052_doreco_jeha1242_PoisonMyth,lahlahlahlahlah ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ,he incanted he incanted he incanted -  -  -,m007748,ʔoʔ,****,,3S,p034881 p034882 p034883,? o ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011093,bacaʔ,237.670,238.061,0052_doreco_jeha1242_PoisonMyth,lahlahlahlahlah ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ,he incanted he incanted he incanted -  -  -,m007749,bacaʔ,****,,to.incant,p034884 p034885 p034886 p034887 p034888,b a c a ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011094,ʔoʔ,238.061,238.164,0052_doreco_jeha1242_PoisonMyth,lahlahlahlahlah ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ,he incanted he incanted he incanted -  -  -,m007750,ʔoʔ,****,,3S,p034889 p034890 p034891,? o ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011095,bacaʔ,238.164,238.580,0052_doreco_jeha1242_PoisonMyth,lahlahlahlahlah ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ,he incanted he incanted he incanted -  -  -,m007751,bacaʔ,****,,to.incant,p034892 p034893 p034894 p034895 p034896,b a c a ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011096,ʔoʔ,238.580,238.700,0052_doreco_jeha1242_PoisonMyth,lahlahlahlahlah ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ,he incanted he incanted he incanted -  -  -,m007752,ʔoʔ,****,,3S,p034897 p034898 p034899,? o ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011097,bacaʔ,238.700,239.110,0052_doreco_jeha1242_PoisonMyth,lahlahlahlahlah ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ,he incanted he incanted he incanted -  -  -,m007753,bacaʔ,****,,to.incant,p034900 p034901 p034902 p034903 p034904,b a c a ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011098,ʔoʔ,239.110,239.210,0052_doreco_jeha1242_PoisonMyth,lahlahlahlahlah ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ,he incanted he incanted he incanted -  -  -,m007754,ʔoʔ,****,,3S,p034905 p034906 p034907,? o ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011099,bacaʔ,239.210,239.600,0052_doreco_jeha1242_PoisonMyth,lahlahlahlahlah ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ,he incanted he incanted he incanted -  -  -,m007755,bacaʔ,****,,to.incant,p034908 p034909 p034910 p034911 p034912,b a c a ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011100,ʔoʔ,239.600,239.720,0052_doreco_jeha1242_PoisonMyth,lahlahlahlahlah ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ,he incanted he incanted he incanted -  -  -,m007756,ʔoʔ,****,,3S,p034913 p034914 p034915,? o ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011101,bacaʔ,239.720,240.150,0052_doreco_jeha1242_PoisonMyth,lahlahlahlahlah ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ,he incanted he incanted he incanted -  -  -,m007757,bacaʔ,****,,to.incant,p034916 p034917 p034918 p034919 p034920,b a c a ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011102,<p:>,240.150,241.260,<p:>,<p:>,<p:>,m007758,<p:>,<p:>,,<p:>,p034921,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011103,ton,241.260,241.590,0053_doreco_jeha1242_PoisonMyth,ton kʔoʔ kdɨh pay k braʔ pay yarɛsrɛs dpay kmudahmudah dpay knyhaynyhay,"that was what it said ""you who"" ""you won't keep falling for you who are young for you who follow""",m007759,ton,****,,DEM,p034922 p034923 p034924,t o n
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011104,kʔoʔ,241.590,241.741,0053_doreco_jeha1242_PoisonMyth,ton kʔoʔ kdɨh pay k braʔ pay yarɛsrɛs dpay kmudahmudah dpay knyhaynyhay,"that was what it said ""you who"" ""you won't keep falling for you who are young for you who follow""",m007760 m007761,k= ʔoʔ,**** ****,,REL= 3S,p034925 p034926 p034927 p034928,k ? o ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011105,kədɨh,241.741,242.085,0053_doreco_jeha1242_PoisonMyth,ton kʔoʔ kdɨh pay k braʔ pay yarɛsrɛs dpay kmudahmudah dpay knyhaynyhay,"that was what it said ""you who"" ""you won't keep falling for you who are young for you who follow""",m007762,kdɨh,****,,to.say,p034929 p034930 p034931 p034932 p034933,k @ d 1 h
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011106,pay,242.085,242.396,0053_doreco_jeha1242_PoisonMyth,ton kʔoʔ kdɨh pay k braʔ pay yarɛsrɛs dpay kmudahmudah dpay knyhaynyhay,"that was what it said ""you who"" ""you won't keep falling for you who are young for you who follow""",m007763,pay,****,,2S.DIS,p034934 p034935 p034936,p a j
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011107,<<fs>k>,242.396,242.853,0053_doreco_jeha1242_PoisonMyth,ton kʔoʔ kdɨh pay k braʔ pay yarɛsrɛs dpay kmudahmudah dpay knyhaynyhay,"that was what it said ""you who"" ""you won't keep falling for you who are young for you who follow""",m007764,k=,****,,REL=,p034937,<<fs>k>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011108,<p:>,242.853,243.154,0053_doreco_jeha1242_PoisonMyth,ton kʔoʔ kdɨh pay k braʔ pay yarɛsrɛs dpay kmudahmudah dpay knyhaynyhay,"that was what it said ""you who"" ""you won't keep falling for you who are young for you who follow""",m007765,<p:>,<p:>,,<p:>,p034938,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011109,bəraʔ,243.154,243.456,0053_doreco_jeha1242_PoisonMyth,ton kʔoʔ kdɨh pay k braʔ pay yarɛsrɛs dpay kmudahmudah dpay knyhaynyhay,"that was what it said ""you who"" ""you won't keep falling for you who are young for you who follow""",m007766,braʔ,****,,NEG,p034939 p034940 p034941 p034942 p034943,b @ r a ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011110,pay,243.456,243.640,0053_doreco_jeha1242_PoisonMyth,ton kʔoʔ kdɨh pay k braʔ pay yarɛsrɛs dpay kmudahmudah dpay knyhaynyhay,"that was what it said ""you who"" ""you won't keep falling for you who are young for you who follow""",m007767,pay,****,,2S.DIS,p034944 p034945 p034946,p a j
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011111,yarɛsrɛs,243.640,244.270,0053_doreco_jeha1242_PoisonMyth,ton kʔoʔ kdɨh pay k braʔ pay yarɛsrɛs dpay kmudahmudah dpay knyhaynyhay,"that was what it said ""you who"" ""you won't keep falling for you who are young for you who follow""",m007768 m007769 m007770,ya= rɛs~ rɛs,**** **** ****,,IRR= CONT~ to.fall,p034947 p034948 p034949 p034950 p034951 p034952 p034953 p034954,j a r E s r E s
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011112,dəpay,244.270,244.650,0053_doreco_jeha1242_PoisonMyth,ton kʔoʔ kdɨh pay k braʔ pay yarɛsrɛs dpay kmudahmudah dpay knyhaynyhay,"that was what it said ""you who"" ""you won't keep falling for you who are young for you who follow""",m007771 m007772,d= pay,end start,,CONTR= 2S.DIS,p034955 p034956 p034957 p034958 p034959,d @ p a j
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011113,kmudahmudah,244.650,245.423,0053_doreco_jeha1242_PoisonMyth,ton kʔoʔ kdɨh pay k braʔ pay yarɛsrɛs dpay kmudahmudah dpay knyhaynyhay,"that was what it said ""you who"" ""you won't keep falling for you who are young for you who follow""",m007773 m007774 m007775,k= mudah~ mudah,**** **** ****,,REL= CONT~ to.be.young,p034960 p034961 p034962 p034963 p034964 p034965 p034966 p034967 p034968 p034969 p034970,k m u d a h m u d a h
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011114,<<ui>dpay>,245.423,245.940,0053_doreco_jeha1242_PoisonMyth,ton kʔoʔ kdɨh pay k braʔ pay yarɛsrɛs dpay kmudahmudah dpay knyhaynyhay,"that was what it said ""you who"" ""you won't keep falling for you who are young for you who follow""",m007776,d=,****,,CONTR=,p034971,<<ui>dpay>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011115,kənyhaynyhay,245.940,247.210,0053_doreco_jeha1242_PoisonMyth,ton kʔoʔ kdɨh pay k braʔ pay yarɛsrɛs dpay kmudahmudah dpay knyhaynyhay,"that was what it said ""you who"" ""you won't keep falling for you who are young for you who follow""",m007777 m007778 m007779 m007780,k= nyhay~ ny~ hay,end start **** ****,,REL= CONT~ NOM~ to.follow,p034972 p034973 p034974 p034975 p034976 p034977 p034978 p034979 p034980 p034981 p034982 p034983,k @ n j h a j n j h a j
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011116,<p:>,247.210,247.730,<p:>,<p:>,<p:>,m007781,<p:>,<p:>,,<p:>,p034984,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011117,<<on>lahlahlahlahlahlah>,247.730,250.305,0054_doreco_jeha1242_PoisonMyth,lahlahlahlahlahlah kalayaʔ ton,that leech,m007782,lahlahlahlahlahlah,****,,EXP,p034985,<<on>lahlahlahlahlahlah>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011118,ka,250.305,250.810,0054_doreco_jeha1242_PoisonMyth,lahlahlahlahlahlah kalayaʔ ton,that leech,m007783,ka=,****,,SUBJ=,p034986 p034987,k a
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011119,<<wip>>,250.810,252.104,0054_doreco_jeha1242_PoisonMyth,lahlahlahlahlahlah kalayaʔ ton,that leech,m007784,****,****,,****,p034988,<<wip>>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011120,layaʔ,252.104,252.540,0054_doreco_jeha1242_PoisonMyth,lahlahlahlahlahlah kalayaʔ ton,that leech,m007785,layaʔ,****,,leech,p034989 p034990 p034991 p034992 p034993,l a j a ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011121,ton,252.540,253.004,0054_doreco_jeha1242_PoisonMyth,lahlahlahlahlahlah kalayaʔ ton,that leech,m007786,ton,****,,DEM,p034994 p034995 p034996,t o n
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011122,<p:>,253.004,253.920,<p:>,<p:>,<p:>,m007787,<p:>,<p:>,,<p:>,p034997,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011123,pay,253.920,254.120,0055_doreco_jeha1242_PoisonMyth,pay kktisktis ʔoʔ kdɨh pay kmudahmudah pay knyhay ʔoʔ kdɨh,"""you who keep snapping"" it said ""you who are young you who follow"" it said",m007788,pay,****,,2S.DIS,p034998 p034999 p035000,p a j
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011124,kəkətiskətis,254.120,255.059,0055_doreco_jeha1242_PoisonMyth,pay kktisktis ʔoʔ kdɨh pay kmudahmudah pay knyhay ʔoʔ kdɨh,"""you who keep snapping"" it said ""you who are young you who follow"" it said",m007789 m007790 m007791,k= ktis~ ktis,end start ****,,REL= CONT~ to.snap,p035001 p035002 p035003 p035004 p035005 p035006 p035007 p035008 p035009 p035010 p035011 p035012,k @ k @ t i s k @ t i s
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011125,ʔoʔ,255.059,255.126,0055_doreco_jeha1242_PoisonMyth,pay kktisktis ʔoʔ kdɨh pay kmudahmudah pay knyhay ʔoʔ kdɨh,"""you who keep snapping"" it said ""you who are young you who follow"" it said",m007792,ʔoʔ,****,,3S,p035013 p035014 p035015,? o ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011126,<<ui>kdɨh>,255.126,255.350,0055_doreco_jeha1242_PoisonMyth,pay kktisktis ʔoʔ kdɨh pay kmudahmudah pay knyhay ʔoʔ kdɨh,"""you who keep snapping"" it said ""you who are young you who follow"" it said",m007793,kdɨh,****,,to.say,p035016,<<ui>kdɨh>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011127,pay,255.350,255.612,0055_doreco_jeha1242_PoisonMyth,pay kktisktis ʔoʔ kdɨh pay kmudahmudah pay knyhay ʔoʔ kdɨh,"""you who keep snapping"" it said ""you who are young you who follow"" it said",m007794,pay,****,,2S.DIS,p035017 p035018 p035019,p a j
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011128,kəmudahmudah,255.612,256.542,0055_doreco_jeha1242_PoisonMyth,pay kktisktis ʔoʔ kdɨh pay kmudahmudah pay knyhay ʔoʔ kdɨh,"""you who keep snapping"" it said ""you who are young you who follow"" it said",m007795 m007796 m007797,k= mudah~ mudah,end start ****,,REL= CONT~ to.be.young,p035020 p035021 p035022 p035023 p035024 p035025 p035026 p035027 p035028 p035029 p035030 p035031,k @ m u d a h m u d a h
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011129,pay,256.542,256.817,0055_doreco_jeha1242_PoisonMyth,pay kktisktis ʔoʔ kdɨh pay kmudahmudah pay knyhay ʔoʔ kdɨh,"""you who keep snapping"" it said ""you who are young you who follow"" it said",m007798,pay,****,,2S.DIS,p035032 p035033 p035034,p a j
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011130,kən,256.817,257.280,0055_doreco_jeha1242_PoisonMyth,pay kktisktis ʔoʔ kdɨh pay kmudahmudah pay knyhay ʔoʔ kdɨh,"""you who keep snapping"" it said ""you who are young you who follow"" it said",m007799,k=,****,,REL=,p035035 p035036 p035037,k @ n
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011131,<<wip>>,257.280,257.524,0055_doreco_jeha1242_PoisonMyth,pay kktisktis ʔoʔ kdɨh pay kmudahmudah pay knyhay ʔoʔ kdɨh,"""you who keep snapping"" it said ""you who are young you who follow"" it said",m007800,****,****,,****,p035038,<<wip>>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011132,nyhay,257.524,258.047,0055_doreco_jeha1242_PoisonMyth,pay kktisktis ʔoʔ kdɨh pay kmudahmudah pay knyhay ʔoʔ kdɨh,"""you who keep snapping"" it said ""you who are young you who follow"" it said",m007801 m007802,ny~ hay,**** ****,,NOM~ to.follow,p035039 p035040 p035041 p035042 p035043,n j h a j
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011133,ʔoʔ,258.047,258.139,0055_doreco_jeha1242_PoisonMyth,pay kktisktis ʔoʔ kdɨh pay kmudahmudah pay knyhay ʔoʔ kdɨh,"""you who keep snapping"" it said ""you who are young you who follow"" it said",m007803,ʔoʔ,****,,3S,p035044 p035045 p035046,? o ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011134,kədɨh,258.139,258.480,0055_doreco_jeha1242_PoisonMyth,pay kktisktis ʔoʔ kdɨh pay kmudahmudah pay knyhay ʔoʔ kdɨh,"""you who keep snapping"" it said ""you who are young you who follow"" it said",m007804,kdɨh,****,,to.say,p035047 p035048 p035049 p035050 p035051,k @ d 1 h
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011135,<p:>,258.480,263.420,<p:>,<p:>,<p:>,m007805,<p:>,<p:>,,<p:>,p035052,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011136,ʔoʔ,263.420,263.560,0056_doreco_jeha1242_PoisonMyth,ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ sampɛy lɛh ʔoʔ jadiʔ lɛh dɔk ʔə̃h krɨŋ dɔk,he incanted he incanted he incanted he incanted until it became this ipoh tree the trunk of the ipoh tree,m007806,ʔoʔ,****,,3S,p035053 p035054 p035055,? o ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011137,bacaʔ,263.560,264.070,0056_doreco_jeha1242_PoisonMyth,ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ sampɛy lɛh ʔoʔ jadiʔ lɛh dɔk ʔə̃h krɨŋ dɔk,he incanted he incanted he incanted he incanted until it became this ipoh tree the trunk of the ipoh tree,m007807,bacaʔ,****,,to.incant,p035056 p035057 p035058 p035059 p035060,b a c a ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011138,ʔoʔ,264.070,264.162,0056_doreco_jeha1242_PoisonMyth,ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ sampɛy lɛh ʔoʔ jadiʔ lɛh dɔk ʔə̃h krɨŋ dɔk,he incanted he incanted he incanted he incanted until it became this ipoh tree the trunk of the ipoh tree,m007808,ʔoʔ,****,,3S,p035061 p035062 p035063,? o ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011139,bacaʔ,264.162,264.600,0056_doreco_jeha1242_PoisonMyth,ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ sampɛy lɛh ʔoʔ jadiʔ lɛh dɔk ʔə̃h krɨŋ dɔk,he incanted he incanted he incanted he incanted until it became this ipoh tree the trunk of the ipoh tree,m007809,bacaʔ,****,,to.incant,p035064 p035065 p035066 p035067 p035068,b a c a ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011140,ʔoʔ,264.600,264.740,0056_doreco_jeha1242_PoisonMyth,ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ sampɛy lɛh ʔoʔ jadiʔ lɛh dɔk ʔə̃h krɨŋ dɔk,he incanted he incanted he incanted he incanted until it became this ipoh tree the trunk of the ipoh tree,m007810,ʔoʔ,****,,3S,p035069 p035070 p035071,? o ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011141,bacaʔ,264.740,265.158,0056_doreco_jeha1242_PoisonMyth,ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ sampɛy lɛh ʔoʔ jadiʔ lɛh dɔk ʔə̃h krɨŋ dɔk,he incanted he incanted he incanted he incanted until it became this ipoh tree the trunk of the ipoh tree,m007811,bacaʔ,****,,to.incant,p035072 p035073 p035074 p035075 p035076,b a c a ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011142,ʔoʔ,265.158,265.252,0056_doreco_jeha1242_PoisonMyth,ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ sampɛy lɛh ʔoʔ jadiʔ lɛh dɔk ʔə̃h krɨŋ dɔk,he incanted he incanted he incanted he incanted until it became this ipoh tree the trunk of the ipoh tree,m007812,ʔoʔ,****,,3S,p035077 p035078 p035079,? o ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011143,bacaʔ,265.252,265.699,0056_doreco_jeha1242_PoisonMyth,ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ sampɛy lɛh ʔoʔ jadiʔ lɛh dɔk ʔə̃h krɨŋ dɔk,he incanted he incanted he incanted he incanted until it became this ipoh tree the trunk of the ipoh tree,m007813,bacaʔ,****,,to.incant,p035080 p035081 p035082 p035083 p035084,b a c a ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011144,sampɛy,265.699,266.370,0056_doreco_jeha1242_PoisonMyth,ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ sampɛy lɛh ʔoʔ jadiʔ lɛh dɔk ʔə̃h krɨŋ dɔk,he incanted he incanted he incanted he incanted until it became this ipoh tree the trunk of the ipoh tree,m007814,sampɛy,****,,until,p035085 p035086 p035087 p035088 p035089 p035090,s a m p E j
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011145,lɛh,266.370,266.625,0056_doreco_jeha1242_PoisonMyth,ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ sampɛy lɛh ʔoʔ jadiʔ lɛh dɔk ʔə̃h krɨŋ dɔk,he incanted he incanted he incanted he incanted until it became this ipoh tree the trunk of the ipoh tree,m007815,lɛh,****,,EMP,p035091 p035092 p035093,l E h
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011146,<p:>,266.625,267.240,0056_doreco_jeha1242_PoisonMyth,ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ ʔoʔ bacaʔ sampɛy lɛh ʔoʔ jadiʔ lɛh dɔk ʔə̃h krɨŋ dɔk,he incanted he incanted he incanted he incanted until it became this ipoh tree the trunk of the ipoh tree,m007816,<p:>,<p:>,,<p:>,p035094,<p:>
